Route,Location,URL,"Avg Stars","Your Stars","Route Type",Rating,Pitches,Length,"Area Latitude","Area Longitude"
"Chimney Traverse","Chimney/Super Split Rock > Sleeping Rock aka Sheep's Nose Bouldering > West Creek > South Platte > Colorado",https://www.mountainproject.com/route/108991295/chimney-traverse,2.7,-1,Boulder,V0-1,1,,39.13974,-105.19494
"Short and Sweet","Turkey Perch > Turkey Rocks > South Platte > Colorado",https://www.mountainproject.com/route/106015668/short-and-sweet,2.6,-1,Boulder,V2,1,12,39.11904,-105.23958
"Tall Slab","Woodland Park Boulders (The Corridor) > South Platte > Colorado",https://www.mountainproject.com/route/117695407/tall-slab,1.0,-1,Boulder,"V0 PG13",1,18,39.0217,-105.0185
"Flake Traverse","Woodland Park Boulders (The Corridor) > South Platte > Colorado",https://www.mountainproject.com/route/106047459/flake-traverse,2.0,-1,Boulder,V0,1,,39.0217,-105.0185
"Slab Crimp Face","Woodland Park Boulders (The Corridor) > South Platte > Colorado",https://www.mountainproject.com/route/110573160/slab-crimp-face,2.5,-1,Boulder,V1,1,10,39.0217,-105.0185
Handcrack,"Woodland Park Boulders (The Corridor) > South Platte > Colorado",https://www.mountainproject.com/route/107938752/handcrack,3.5,-1,Boulder,V1,1,15,39.0217,-105.0185
"Warm-up Slab","Woodland Park Boulders (The Corridor) > South Platte > Colorado",https://www.mountainproject.com/route/117695447/warm-up-slab,2.0,-1,Boulder,V1,1,8,39.0217,-105.0185
"From Down Under","Woodland Park Boulders (The Corridor) > South Platte > Colorado",https://www.mountainproject.com/route/108776945/from-down-under,1.5,-1,Boulder,V1-2,1,15,39.0217,-105.0185
"Pinch Problem","Woodland Park Boulders (The Corridor) > South Platte > Colorado",https://www.mountainproject.com/route/117695522/pinch-problem,3.0,-1,Boulder,V2,1,12,39.0217,-105.0185
Buttcrack,"Woodland Park Boulders (The Corridor) > South Platte > Colorado",https://www.mountainproject.com/route/108776961/buttcrack,1.5,-1,Boulder,"V3 PG13",1,13,39.0217,-105.0185
"Fisted by Beefcakes","Woodland Park Boulders (The Corridor) > South Platte > Colorado",https://www.mountainproject.com/route/110760227/fisted-by-beefcakes,4.0,-1,Boulder,V3,1,20,39.0217,-105.0185
"Layback Arete","Woodland Park Boulders (The Corridor) > South Platte > Colorado",https://www.mountainproject.com/route/110572988/layback-arete,2.8,-1,Boulder,V3,1,15,39.0217,-105.0185
Ewok-1,"Overlook Boulders > Saylor Park Boulders > South Platte > Colorado",https://www.mountainproject.com/route/107196525/ewok-1,3.0,-1,Boulder,V1,1,20,39.1253,-105.0174
"Ben Dover","Overlook Boulders > Saylor Park Boulders > South Platte > Colorado",https://www.mountainproject.com/route/107197248/ben-dover,3.0,-1,Boulder,V1+,1,15,39.1253,-105.0174
"Daddy Can Climb","Bombardier Dome > Staunton Rocks > Staunton State Park > South Platte > Colorado",https://www.mountainproject.com/route/108621382/daddy-can-climb,3.0,-1,Boulder,V1,1,12,39.5165,-105.3978
"Tyrion's Short Journey","King's Landing > The Pooka > Staunton Rocks > Staunton State Park > South Platte > Colorado",https://www.mountainproject.com/route/115681426/tyrions-short-journey,2.0,-1,Boulder,V0-,1,30,39.51527,-105.39385
"My Sweet Alecia Marie (Bouldering Variation V1)","Main Castle View Crag > Castle View Crags & Boulders > South Platte > Colorado",https://www.mountainproject.com/route/107988312/my-sweet-alecia-marie-bouldering-variation-v1,3.0,-1,Boulder,"5.10+ V1 X",1,20,39.3651,-105.38488
"The Jeffery Traverse","Main Castle View Crag > Castle View Crags & Boulders > South Platte > Colorado",https://www.mountainproject.com/route/108000075/the-jeffery-traverse,3.0,-1,Boulder,"V3 PG13",1,15,39.3651,-105.38488
"Not Quite Dyno'mite","Warm Up Boulder > Forest Boulders > Castle View Crags & Boulders > South Platte > Colorado",https://www.mountainproject.com/route/107988415/not-quite-dynomite,1.0,-1,Boulder,V0+,1,12,39.3651,-105.38488
Nughuffer,"Fairy of Illadelph > Forest Boulders > Castle View Crags & Boulders > South Platte > Colorado",https://www.mountainproject.com/route/108104320/nughuffer,2.0,-1,Boulder,V0,1,15,39.3651,-105.38488
"Space Wrangler","Cortez The Killer > Forest Boulders > Castle View Crags & Boulders > South Platte > Colorado",https://www.mountainproject.com/route/108140676/space-wrangler,3.0,-1,Boulder,V3+,1,15,39.3651,-105.38488
"Born On The Wrong Planet","Weight of the World > The Big Lagoon > Forest Boulders > Castle View Crags & Boulders > South Platte > Colorado",https://www.mountainproject.com/route/108140758/born-on-the-wrong-planet,3.0,-1,Boulder,"V3 R",1,30,39.3651,-105.38488
"It's Too Funky In Here","James Brown Soul Center of the Universe Boulders > Backburn Area > Castle View Crags & Boulders > South Platte > Colorado",https://www.mountainproject.com/route/107988490/its-too-funky-in-here,3.0,-1,"Trad, TR, Boulder","5.12a/b V2",1,25,39.37049,-105.37745
"Give It Up or Turnit a' Loose","James Brown Soul Center of the Universe Boulders > Backburn Area > Castle View Crags & Boulders > South Platte > Colorado",https://www.mountainproject.com/route/107988578/give-it-up-or-turnit-a-loose,3.0,-1,"Trad, TR, Boulder","5.11+ V2",1,25,39.37049,-105.37745
Solid,"Rainbow Falls Bouldering (The Brushoffs) > South Platte > Colorado",https://www.mountainproject.com/route/110239404/solid,-1.0,-1,Boulder,V3-,1,10,39.07953,-105.09374
"The Spoon","Rainbow Falls Bouldering (The Brushoffs) > South Platte > Colorado",https://www.mountainproject.com/route/110239392/the-spoon,-1.0,-1,Boulder,V3+,1,12,39.07953,-105.09374
"Dos Amigos","Rainbow Falls Bouldering (The Brushoffs) > South Platte > Colorado",https://www.mountainproject.com/route/110239416/dos-amigos,-1.0,-1,Boulder,V3-4,1,20,39.07953,-105.09374
"Spitnuk One","Spitnuk Boulder > Valley of the Chickens Bouldering > Valley of The Chickens > Badger Flats > Badger Mountain > South Platte > Colorado",https://www.mountainproject.com/route/114195643/spitnuk-one,1.0,-1,Boulder,V0,1,,39.09919,-105.52329
"Spitnuk Two","Spitnuk Boulder > Valley of the Chickens Bouldering > Valley of The Chickens > Badger Flats > Badger Mountain > South Platte > Colorado",https://www.mountainproject.com/route/114195646/spitnuk-two,2.0,-1,Boulder,V1,1,,39.09919,-105.52329
"Sir Scoops-a-Lot","Happy Meadows Campground Crag > South Platte > Colorado",https://www.mountainproject.com/route/117608379/sir-scoops-a-lot,1.0,-1,"Trad, TR, Boulder","5.6 V0",1,30,39.01468,-105.36316
Infinity,"The New River Wall > Clear Creek Canyon > Golden > Colorado",https://www.mountainproject.com/route/106656124/infinity,2.3,-1,Boulder,V1,1,12,39.73704,-105.31624
Arete,"The New River Wall > Clear Creek Canyon > Golden > Colorado",https://www.mountainproject.com/route/107879952/arete,1.5,-1,Boulder,V1-2,1,10,39.73704,-105.31624
"Shore Break","Mavericks Boulder > Bouldering (mile marker 268) > Clear Creek Canyon > Golden > Colorado",https://www.mountainproject.com/route/112082318/shore-break,1.0,-1,Boulder,V3,1,25,39.74367,-105.28451
Warmups,"Illness Boulders > Bouldering (mile marker 268) > Clear Creek Canyon > Golden > Colorado",https://www.mountainproject.com/route/106694454/warmups,3.5,-1,Boulder,V1,1,15,39.73605,-105.316
"La Fissura","Giant Steps Boulders > Bouldering (mile marker 268) > Clear Creek Canyon > Golden > Colorado",https://www.mountainproject.com/route/106694831/la-fissura,3.0,-1,Boulder,V1,1,15,39.74367,-105.28451
"Red V2","Redline Boulder > Bouldering (mile marker 268) > Clear Creek Canyon > Golden > Colorado",https://www.mountainproject.com/route/112082900/red-v2,2.0,-1,Boulder,"V2 PG13",1,12,39.74256,-105.28507
"The Red Line","Redline Boulder > Bouldering (mile marker 268) > Clear Creek Canyon > Golden > Colorado",https://www.mountainproject.com/route/112082910/the-red-line,3.0,-1,Boulder,"V3 PG13",1,,39.74256,-105.28507
"SW Arete","Bob is a Man Rock > Bouldering (mile marker 268) > Clear Creek Canyon > Golden > Colorado",https://www.mountainproject.com/route/112082932/sw-arete,2.0,-1,Boulder,V2,1,15,39.74271,-105.285
Rightinski,"The Little Cupcake > Bouldering (mile marker 268) > Clear Creek Canyon > Golden > Colorado",https://www.mountainproject.com/route/112082993/rightinski,1.0,-1,Boulder,V1,1,9,39.74243,-105.28497
Traverski,"The Little Cupcake > Bouldering (mile marker 268) > Clear Creek Canyon > Golden > Colorado",https://www.mountainproject.com/route/112082998/traverski,1.0,-1,Boulder,V2,1,15,39.74243,-105.28497
Slopeski,"The Little Cupcake > Bouldering (mile marker 268) > Clear Creek Canyon > Golden > Colorado",https://www.mountainproject.com/route/112082958/slopeski,1.0,-1,Boulder,V3,1,8,39.74243,-105.28497
Waterside,"Seeing Squiggles Bloc > Clear Creek Canyon > Golden > Colorado",https://www.mountainproject.com/route/106375644/waterside,1.5,-1,Boulder,V0-,1,,39.75377,-105.24013
"Warmup 2","Seeing Squiggles Bloc > Clear Creek Canyon > Golden > Colorado",https://www.mountainproject.com/route/106375588/warmup-2,2.6,-1,Boulder,V1,1,,39.75377,-105.24013
"Warmup 1","Seeing Squiggles Bloc > Clear Creek Canyon > Golden > Colorado",https://www.mountainproject.com/route/106375579/warmup-1,2.3,-1,Boulder,V1-2,1,,39.75377,-105.24013
"Bama Plan","Seeing Squiggles Bloc > Clear Creek Canyon > Golden > Colorado",https://www.mountainproject.com/route/106579794/bama-plan,0.7,-1,Boulder,V3,1,8,39.75377,-105.24013
"Ripple Traverse","Waves Wall > Clear Creek Canyon > Golden > Colorado",https://www.mountainproject.com/route/107043137/ripple-traverse,1.8,-1,Boulder,V1-2,1,,39.73681,-105.41848
"Power and Payne","Waves Wall > Clear Creek Canyon > Golden > Colorado",https://www.mountainproject.com/route/108081378/power-and-payne,2.0,-1,Boulder,V3,1,8,39.73681,-105.41848
"Up From Here","Waves Wall > Clear Creek Canyon > Golden > Colorado",https://www.mountainproject.com/route/108081342/up-from-here,2.0,-1,Boulder,V3-4,1,10,39.73681,-105.41848
"Unnamed Tunnel 1 Highball","East Side of Tunnel 1 > Clear Creek Canyon > Golden > Colorado",https://www.mountainproject.com/route/106519452/unnamed-tunnel-1-highball,1.5,-1,Boulder,V2,1,20,39.74741,-105.25083
"Sex Panther","Cat Slab Boulders > Clear Creek Canyon > Golden > Colorado",https://www.mountainproject.com/route/108234835/sex-panther,3.0,-1,Boulder,V3-4,1,15,39.74253,-105.4042
Hagseed,"Postcolonial Crag > Clear Creek Canyon > Golden > Colorado",https://www.mountainproject.com/route/106767039/hagseed,2.0,-1,Boulder,"5.10+ V1+ R",1,15,39.75377,-105.24013
Dragon,"Prestige Worldwide Wall > Clear Creek Canyon > Golden > Colorado",https://www.mountainproject.com/route/107048947/dragon,1.0,-1,Boulder,V0,1,,39.74216,-105.3448
"Night Hawk","Prestige Worldwide Wall > Clear Creek Canyon > Golden > Colorado",https://www.mountainproject.com/route/107048967/night-hawk,2.0,-1,Boulder,V2,1,,39.74216,-105.3448
"Trailside Traverse","Prestige Worldwide Wall > Clear Creek Canyon > Golden > Colorado",https://www.mountainproject.com/route/107048350/trailside-traverse,2.7,-1,Boulder,V2,1,,39.74216,-105.3448
"Uptown Girl","Prestige Worldwide Wall > Clear Creek Canyon > Golden > Colorado",https://www.mountainproject.com/route/107048359/uptown-girl,1.5,-1,Boulder,V2,1,,39.74216,-105.3448
"Kung Fu","Prestige Worldwide Wall > Clear Creek Canyon > Golden > Colorado",https://www.mountainproject.com/route/107054057/kung-fu,2.3,-1,Boulder,V2,1,,39.74216,-105.3448
"Stay Golden Pony Boy","Prestige Worldwide Wall > Clear Creek Canyon > Golden > Colorado",https://www.mountainproject.com/route/107056795/stay-golden-pony-boy,2.5,-1,Boulder,V3,1,,39.74216,-105.3448
"Slap or Die","Prestige Worldwide Wall > Clear Creek Canyon > Golden > Colorado",https://www.mountainproject.com/route/107054025/slap-or-die,1.7,-1,Boulder,V3,1,,39.74216,-105.3448
"Block Boulder","Anarchy Wall Boulders > Clear Creek Canyon > Golden > Colorado",https://www.mountainproject.com/route/112044164/block-boulder,3.0,-1,Boulder,V1-2,1,10,39.74082,-105.32859
"West Face","Dike Boulders > Clear Creek Canyon > Golden > Colorado",https://www.mountainproject.com/route/112812565/west-face,3.0,-1,Boulder,"V3 R",1,20,39.73786,-105.42141
"Flashbulb Infinity","The Crow's Nest > Clear Creek Canyon > Golden > Colorado",https://www.mountainproject.com/route/117638413/flashbulb-infinity,3.0,-1,Boulder,"V3 R",1,15,39.74445,-105.29908
Passerby,"The Trad Lands > North Table Mountain/Golden Cliffs > Golden > Colorado",https://www.mountainproject.com/route/105750832/passerby,1.7,-1,Boulder,"V-easy R",1,,39.76849,-105.21835
Mindless,"The Trad Lands > North Table Mountain/Golden Cliffs > Golden > Colorado",https://www.mountainproject.com/route/105750874/mindless,1.5,-1,Boulder,"V-easy R",1,,39.76849,-105.21835
"Fergus Traverse","Child Free Zone (aka Parkway Crags) > North Table Mountain/Golden Cliffs > Golden > Colorado",https://www.mountainproject.com/route/106721846/fergus-traverse,1.0,-1,Boulder,V1,1,50,39.76855,-105.21396
"The Milk Dud","MBA Buttress > North Table Mountain/Golden Cliffs > Golden > Colorado",https://www.mountainproject.com/route/108023104/the-milk-dud,1.0,-1,"Trad, Boulder","5.5 V-easy",1,,39.7684,-105.218
"Twenty Something Arete","MBA Buttress > North Table Mountain/Golden Cliffs > Golden > Colorado",https://www.mountainproject.com/route/106628074/twenty-something-arete,2.0,-1,"Trad, Boulder","5.7 V0- R",1,20,39.7684,-105.218
"South Arête","The Quarry Wall > North Table Mountain/Golden Cliffs > Golden > Colorado",https://www.mountainproject.com/route/107261314/south-arete,1.0,-1,Boulder,V0,1,10,39.77115,-105.20625
"Something to Do","The Quarry Wall > North Table Mountain/Golden Cliffs > Golden > Colorado",https://www.mountainproject.com/route/106993795/something-to-do,1.0,-1,Boulder,V0,1,10,39.77115,-105.20625
"Southwest Face","The Quarry Wall > North Table Mountain/Golden Cliffs > Golden > Colorado",https://www.mountainproject.com/route/107261335/southwest-face,1.3,-1,Boulder,V0,1,10,39.77115,-105.20625
Blubber,"The Quarry Wall > North Table Mountain/Golden Cliffs > Golden > Colorado",https://www.mountainproject.com/route/112454303/blubber,1.0,-1,Boulder,V0,1,10,39.77115,-105.20625
Yearling,"The Quarry Wall > North Table Mountain/Golden Cliffs > Golden > Colorado",https://www.mountainproject.com/route/107261268/yearling,2.0,-1,Boulder,V1,1,10,39.77115,-105.20625
"Ankle Wrecker","The Quarry Wall > North Table Mountain/Golden Cliffs > Golden > Colorado",https://www.mountainproject.com/route/107317510/ankle-wrecker,2.0,-1,Boulder,V2,1,12,39.77115,-105.20625
"Afternoon Delight","The Quarry Wall > North Table Mountain/Golden Cliffs > Golden > Colorado",https://www.mountainproject.com/route/112468514/afternoon-delight,2.0,-1,Boulder,V2,1,12,39.77115,-105.20625
"The Whale","The Quarry Wall > North Table Mountain/Golden Cliffs > Golden > Colorado",https://www.mountainproject.com/route/106994010/the-whale,2.7,-1,Boulder,V2,1,10,39.77115,-105.20625
Alto,"The Quarry Wall > North Table Mountain/Golden Cliffs > Golden > Colorado",https://www.mountainproject.com/route/112454268/alto,3.0,-1,Boulder,V2,1,13,39.77115,-105.20625
"Comer Culo","The Quarry Wall > North Table Mountain/Golden Cliffs > Golden > Colorado",https://www.mountainproject.com/route/112435853/comer-culo,2.0,-1,Boulder,V2,1,10,39.77115,-105.20625
"Finger Wrecker","The Quarry Wall > North Table Mountain/Golden Cliffs > Golden > Colorado",https://www.mountainproject.com/route/106993821/finger-wrecker,1.0,-1,Boulder,V2,1,8,39.77115,-105.20625
"Hidden Slab","The East Quarry > North Table Mountain/Golden Cliffs > Golden > Colorado",https://www.mountainproject.com/route/112468540/hidden-slab,2.0,-1,Boulder,V3-,1,14,39.77286,-105.20459
"Dude's Cave","Dude's Throne > Golden Gate Canyon SP > Golden > Colorado",https://www.mountainproject.com/route/112218553/dudes-cave,1.5,-1,Boulder,V2+,1,4,39.86231,-105.41224
"Getting Down Before Getting Up","Dude's Throne > Golden Gate Canyon SP > Golden > Colorado",https://www.mountainproject.com/route/112220261/getting-down-before-getting-up,2.0,-1,Boulder,V3,1,9,39.86231,-105.41224
"Dude's Abs","Dude's Throne > Golden Gate Canyon SP > Golden > Colorado",https://www.mountainproject.com/route/112214278/dudes-abs,2.0,-1,Boulder,V3-4,1,9,39.86231,-105.41224
Warm-up,"White Ranch > Golden > Colorado",https://www.mountainproject.com/route/106732346/warm-up,1.7,-1,Boulder,V-easy,1,,39.81336,-105.28581
"The He's So Flakey Warmup","Beaverbrook Trail Boulders > Lookout Mountain Road > Golden > Colorado",https://www.mountainproject.com/route/106788774/the-hes-so-flakey-warmup,1.0,-1,Boulder,V-easy,1,10,39.73283,-105.23939
"Sit, Stay, Send","Beaverbrook Trail Boulders > Lookout Mountain Road > Golden > Colorado",https://www.mountainproject.com/route/106788762/sit-stay-send,1.7,-1,Boulder,V0,1,12,39.73283,-105.23939
"Red Ryder","Lover's Leap on Beaver Brook > Lookout Mountain Road > Golden > Colorado",https://www.mountainproject.com/route/107188902/red-ryder,1.5,-1,Boulder,V0,1,12,39.73478,-105.26476
"Roadside Attraction","Miscellaneous Bouldering > Bouldering > Garden of the Gods > Colorado Springs > Colorado",https://www.mountainproject.com/route/106452033/roadside-attraction,2.0,-1,Boulder,"V-easy X",1,25,38.81507,-104.78214
"Winter Warmer Traverse","Miscellaneous Bouldering > Bouldering > Garden of the Gods > Colorado Springs > Colorado",https://www.mountainproject.com/route/107362144/winter-warmer-traverse,-1.0,-1,Boulder,V0-,1,,38.81507,-104.78214
"Mighty Mongoose","Mongoose Block > The Snake Pit Area > Bouldering > Garden of the Gods > Colorado Springs > Colorado",https://www.mountainproject.com/route/117644315/mighty-mongoose,2.0,-1,Boulder,V0,1,15,38.87396,-104.87796
"Get Your Training Wheels","Mongoose Block > The Snake Pit Area > Bouldering > Garden of the Gods > Colorado Springs > Colorado",https://www.mountainproject.com/route/116839974/get-your-training-wheels,2.0,-1,Boulder,V0,1,15,38.87396,-104.87796
"The Prow (Stand)","Mongoose Block > The Snake Pit Area > Bouldering > Garden of the Gods > Colorado Springs > Colorado",https://www.mountainproject.com/route/116839943/the-prow-stand,3.5,-1,Boulder,V0+,1,15,38.87396,-104.87796
"Off The Rails","Mongoose Block > The Snake Pit Area > Bouldering > Garden of the Gods > Colorado Springs > Colorado",https://www.mountainproject.com/route/116839917/off-the-rails,3.0,-1,Boulder,V0+,1,15,38.87396,-104.87796
"Unknown Barn Door Problem","Mongoose Block > The Snake Pit Area > Bouldering > Garden of the Gods > Colorado Springs > Colorado",https://www.mountainproject.com/route/114041808/unknown-barn-door-problem,2.3,-1,Boulder,V1,1,,38.87396,-104.87796
"Unknown (left of southeast arete)","Mongoose Block > The Snake Pit Area > Bouldering > Garden of the Gods > Colorado Springs > Colorado",https://www.mountainproject.com/route/114041757/unknown-left-of-southeast-arete,2.8,-1,Boulder,V1+,1,,38.87396,-104.87796
"Mongoose Block West Overhang","Mongoose Block > The Snake Pit Area > Bouldering > Garden of the Gods > Colorado Springs > Colorado",https://www.mountainproject.com/route/106274016/mongoose-block-west-overhang,1.7,-1,Boulder,V2,1,,38.87396,-104.87796
"Unknown (Compression Northeast)","Mongoose Block > The Snake Pit Area > Bouldering > Garden of the Gods > Colorado Springs > Colorado",https://www.mountainproject.com/route/107216922/unknown-compression-northeast,2.3,-1,Boulder,V3-,1,10,38.87396,-104.87796
"Swiss Cheese","Mongoose Block > The Snake Pit Area > Bouldering > Garden of the Gods > Colorado Springs > Colorado",https://www.mountainproject.com/route/107462645/swiss-cheese,2.1,-1,Boulder,V3+,1,10,38.87396,-104.87796
"Downclimb (North Slab)","Arch Boulder (aka Ground Arch Boulder) > The Snake Pit Area > Bouldering > Garden of the Gods > Colorado Springs > Colorado",https://www.mountainproject.com/route/114275384/downclimb-north-slab,1.0,-1,Boulder,V-easy,1,12,38.87384,-104.87819
"North Arête","Arch Boulder (aka Ground Arch Boulder) > The Snake Pit Area > Bouldering > Garden of the Gods > Colorado Springs > Colorado",https://www.mountainproject.com/route/114275460/north-arete,2.5,-1,Boulder,V0,1,10,38.87384,-104.87819
"Arch Route","Arch Boulder (aka Ground Arch Boulder) > The Snake Pit Area > Bouldering > Garden of the Gods > Colorado Springs > Colorado",https://www.mountainproject.com/route/114275486/arch-route,3.0,-1,Boulder,V0,1,9,38.87384,-104.87819
"West Crack","Arch Boulder (aka Ground Arch Boulder) > The Snake Pit Area > Bouldering > Garden of the Gods > Colorado Springs > Colorado",https://www.mountainproject.com/route/114271132/west-crack,2.0,-1,Boulder,V0+,1,8,38.87384,-104.87819
"Run N Jump (South Face)","Arch Boulder (aka Ground Arch Boulder) > The Snake Pit Area > Bouldering > Garden of the Gods > Colorado Springs > Colorado",https://www.mountainproject.com/route/114275473/run-n-jump-south-face,2.5,-1,Boulder,V0-1,1,8,38.87384,-104.87819
"South Arête","Arch Boulder (aka Ground Arch Boulder) > The Snake Pit Area > Bouldering > Garden of the Gods > Colorado Springs > Colorado",https://www.mountainproject.com/route/114275415/south-arete,1.0,-1,Boulder,V1-,1,8,38.87384,-104.87819
"West Face Left","Arch Boulder (aka Ground Arch Boulder) > The Snake Pit Area > Bouldering > Garden of the Gods > Colorado Springs > Colorado",https://www.mountainproject.com/route/114275362/west-face-left,3.0,-1,Boulder,V2,1,8,38.87384,-104.87819
Traverse,"Arch Boulder (aka Ground Arch Boulder) > The Snake Pit Area > Bouldering > Garden of the Gods > Colorado Springs > Colorado",https://www.mountainproject.com/route/106643571/traverse,1.9,-1,Boulder,V2+,1,,38.87384,-104.87819
"South Face Alt","Arch Boulder (aka Ground Arch Boulder) > The Snake Pit Area > Bouldering > Garden of the Gods > Colorado Springs > Colorado",https://www.mountainproject.com/route/117018158/south-face-alt,2.7,-1,Boulder,V3,1,9,38.87384,-104.87819
"One Day They'll Know","Arch Boulder (aka Ground Arch Boulder) > The Snake Pit Area > Bouldering > Garden of the Gods > Colorado Springs > Colorado",https://www.mountainproject.com/route/117650157/one-day-theyll-know,3.0,-1,Boulder,V3-4,1,10,38.87384,-104.87819
"Unknown Dyno","Traverse Boulder (aka Trail Blob Boulder) > The Snake Pit Area > Bouldering > Garden of the Gods > Colorado Springs > Colorado",https://www.mountainproject.com/route/106643553/unknown-dyno,2.5,-1,Boulder,V3+,1,,38.87415,-104.87808
Plundercling,"The Boulder (aka Fang Boulder) > The Snake Pit Area > Bouldering > Garden of the Gods > Colorado Springs > Colorado",https://www.mountainproject.com/route/116745383/plundercling,3.0,-1,Boulder,V2,1,10,38.87395,-104.87808
"South Face","The Boulder (aka Fang Boulder) > The Snake Pit Area > Bouldering > Garden of the Gods > Colorado Springs > Colorado",https://www.mountainproject.com/route/109425162/south-face,2.5,-1,Boulder,V3,1,12,38.87395,-104.87808
"East Face Crimps","The Boulder (aka Fang Boulder) > The Snake Pit Area > Bouldering > Garden of the Gods > Colorado Springs > Colorado",https://www.mountainproject.com/route/106273997/east-face-crimps,2.6,-1,Boulder,V3,1,8,38.87395,-104.87808
Unnamed,"The Blowouts Area > Bouldering > Garden of the Gods > Colorado Springs > Colorado",https://www.mountainproject.com/route/105761844/unnamed,1.9,-1,Boulder,V3,1,10,38.88016,-104.88138
"Route 5 aka The Graduation Crack","Graduation Boulder and Post-Graduation B > North Cheyenne Canyon > Colorado Springs > Colorado",https://www.mountainproject.com/route/106778110/route-5-aka-the-graduation-crack,2.8,-1,Boulder,"V1 PG13",1,16,38.7915,-104.8749
"Graduation Crack Arete Variation","Graduation Boulder and Post-Graduation B > North Cheyenne Canyon > Colorado Springs > Colorado",https://www.mountainproject.com/route/108209526/graduation-crack-arete-variation,2.7,-1,Boulder,V2,1,12,38.7915,-104.8749
"Route 3","Graduation Boulder and Post-Graduation B > North Cheyenne Canyon > Colorado Springs > Colorado",https://www.mountainproject.com/route/106778100/route-3,2.1,-1,Boulder,"V2 PG13",1,15,38.7915,-104.8749
"Route 4","Graduation Boulder and Post-Graduation B > North Cheyenne Canyon > Colorado Springs > Colorado",https://www.mountainproject.com/route/111258991/route-4,3.1,-1,Boulder,V3-,1,12,38.7915,-104.8749
"South Arete","Graduation Boulder and Post-Graduation B > North Cheyenne Canyon > Colorado Springs > Colorado",https://www.mountainproject.com/route/108209503/south-arete,2.7,-1,Boulder,V3,1,12,38.7915,-104.8749
"Charlie And The Chaco Factory","Quarry Wall > Red Rock Canyon Open Space > Colorado Springs > Colorado",https://www.mountainproject.com/route/113055343/charlie-and-the-chaco-factory,2.5,-1,Boulder,V1,1,10,38.8444,-104.883
"Southeast Arete","Main Boulder aka The Wedge > South Side Area > Ute Valley Park > Colorado Springs > Colorado",https://www.mountainproject.com/route/106437374/southeast-arete,1.9,-1,Boulder,V1,1,,38.922,-104.84682
"Man Overboard","Main Boulder aka The Wedge > South Side Area > Ute Valley Park > Colorado Springs > Colorado",https://www.mountainproject.com/route/114102518/man-overboard,2.5,-1,Boulder,V3,1,,38.922,-104.84682
Downclimb,"Cube Boulder > South Side Area > Ute Valley Park > Colorado Springs > Colorado",https://www.mountainproject.com/route/112389440/downclimb,1.0,-1,Boulder,V0,1,10,38.912,-104.85682
"Northwest Arete","Cube Boulder > South Side Area > Ute Valley Park > Colorado Springs > Colorado",https://www.mountainproject.com/route/106175311/northwest-arete,2.1,-1,Boulder,V1,1,,38.912,-104.85682
"Fred's Mantel aka Easy Mantel","Cube Boulder > South Side Area > Ute Valley Park > Colorado Springs > Colorado",https://www.mountainproject.com/route/105792454/freds-mantel-aka-easy-mantel,2.0,-1,Boulder,V1,1,,38.912,-104.85682
"Barb Wire","Cube Boulder > South Side Area > Ute Valley Park > Colorado Springs > Colorado",https://www.mountainproject.com/route/106183208/barb-wire,1.6,-1,Boulder,V2,1,,38.912,-104.85682
Freelander,"Cube Boulder > South Side Area > Ute Valley Park > Colorado Springs > Colorado",https://www.mountainproject.com/route/113988781/freelander,2.0,-1,Boulder,V2,1,8,38.912,-104.85682
"The Wave","The Wave Boulder > South Side Area > Ute Valley Park > Colorado Springs > Colorado",https://www.mountainproject.com/route/105792465/the-wave,2.5,-1,Boulder,V2,1,,38.91176,-104.85688
Stalactite,"The Wave Boulder > South Side Area > Ute Valley Park > Colorado Springs > Colorado",https://www.mountainproject.com/route/105792476/stalactite,1.8,-1,Boulder,V2,1,,38.91176,-104.85688
"V0 aka Crack 1","Main Wall > South Side Area > Ute Valley Park > Colorado Springs > Colorado",https://www.mountainproject.com/route/106441929/v0-aka-crack-1,1.7,-1,Boulder,"V0- PG13",1,20,38.91168,-104.85688
"Thing Behind The Wedge aka The Hangboard","Main Wall > South Side Area > Ute Valley Park > Colorado Springs > Colorado",https://www.mountainproject.com/route/107357796/thing-behind-the-wedge-aka-the-hangboard,2.4,-1,Boulder,V1,1,13,38.91168,-104.85688
"The Rail","Main Wall > South Side Area > Ute Valley Park > Colorado Springs > Colorado",https://www.mountainproject.com/route/105792485/the-rail,2.2,-1,Boulder,V1,1,,38.91168,-104.85688
"Unknown Double Dyno","Main Wall > South Side Area > Ute Valley Park > Colorado Springs > Colorado",https://www.mountainproject.com/route/106254221/unknown-double-dyno,2.5,-1,Boulder,V2,1,20,38.91168,-104.85688
"Stop Making Sense","Main Wall > South Side Area > Ute Valley Park > Colorado Springs > Colorado",https://www.mountainproject.com/route/107361681/stop-making-sense,1.0,-1,Boulder,V3,1,,38.91168,-104.85688
"Galley Center","The Galley > South Side Area > Ute Valley Park > Colorado Springs > Colorado",https://www.mountainproject.com/route/105793969/galley-center,1.8,-1,Boulder,V1,1,,38.91237,-104.85687
"Smooth Sailing","The Galley > South Side Area > Ute Valley Park > Colorado Springs > Colorado",https://www.mountainproject.com/route/113835889/smooth-sailing,2.0,-1,Boulder,V2,1,8,38.91237,-104.85687
